id,member_of_parliament_id,name,number,location,hectares,latitude,longitude,connectivity_url,statcan_url,detail_url
2405,266,SANDY BAY INDIAN SETTLEMENT,6621,,0,,,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06621&lang=eng
2413,266,SAPOTAWEYAK CREE NATION,9734,,28204.8,52.8367752,-100.5298814,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09734&lang=eng
2562,266,SHOAL RIVER 65A,6438,82 KM S/S OF/DE THE PAS,392.2,52.738,-100.699,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/590.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4619072&Geo2=PR&Code2=46&Data=Count&SearchText=Manitoba&SearchType=Begins&SearchPR=46&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06438&lang=eng
2563,266,SHOAL RIVER 65B,6439,"AT STEEP ROCK POINT, DAWSON'S BAY, LAKE WINNIPEGOSIS",955.1,52.82917676,-100.6660551,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06439&lang=eng
2564,266,SHOAL RIVER 65F,6441,"AT DAWSON BAY, LAKE WINNIPEGOSIS",44.1,52.79859454,-100.6569269,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06441&lang=eng
2766,266,SWAN LAKE 65C,6442,"ON WEST SHORE OF SWAN LAKE, SOUTH OF DAWSON BAY IN           NORTHERN LAKE WINNIPEGOSIS TWP 41 RGE 24 WPM",923.7,52.511,-100.862,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/594.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4619071&Geo2=PR&Code2=46&Data=Count&SearchText=Manitoba&SearchType=Begins&SearchPR=46&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06442&lang=eng
3020,266,VALLEY RIVER 63A,6411,320 KM NW/NO OF/DE WINNIPEG,4668.1,51.223,-100.958,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/563.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4616046&Geo2=PR&Code2=46&Data=Count&SearchText=Manitoba&SearchType=Begins&SearchPR=46&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06411&lang=eng
3073,266,WATERHEN 45,6395,288 KM NW/NO OF/DE WINNIPEG,1856.7,51.958,-99.604,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/546.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4619069&Geo2=PR&Code2=46&Data=Count&SearchText=Manitoba&SearchType=Begins&SearchPR=46&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06395&lang=eng
3079,266,WAYWAYSEECAPPO FIRST NATION,6402,280 KM NW/NO OF/DE WINNIPEG,10059,50.675,-100.927,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/553.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4616017&Geo2=PR&Code2=46&Data=Count&SearchText=Manitoba&SearchType=Begins&SearchPR=46&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06402&lang=eng
3155,266,WUSKWI SIPIHK 4,9619,,191,52.60273996,-100.8394371,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09619&lang=eng
3156,266,WUSKWI SIPIHK 5,9609,,1474.8,52.54964446,-101.1130707,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09609&lang=eng
3157,266,WUSKWI SIPIHK 6,9610,,109.4,52.7099806,-101.1529921,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09610&lang=eng
3158,266,WUSKWI SIPIHK 8,9728,,746.7,52.60823218,-101.3904414,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09728&lang=eng
3159,266,WUSKWI SIPIHK FIRST NATION 2,9358,18 KM WEST OF SWAN LAKE,91.5,52.48469537,-101.0889846,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09358&lang=eng
3160,266,WUSKWI SIPIHK FIRST NATION 3A,9620,,47.5,52.59971938,-100.7765304,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09620&lang=eng
3161,266,WUSKWI SIPIHK FIRST NATION 3B,9621,,2.2,52.60021348,-100.733662,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09621&lang=eng
3162,266,WUSKWI SIPIHK FIRST NATION 3C,9622,,54.9,52.58060044,-100.7960065,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09622&lang=eng
3163,266,WUSKWI SIPIHK FIRST NATION 3D,9623,,66.4,52.54426974,-100.7821551,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09623&lang=eng
3164,266,WUSKWI SIPIHK FIRST NATION 3E,9624,,20.2,52.50499607,-100.6983719,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09624&lang=eng
3165,266,WUSKWI SIPIHK FIRST NATION 3F,9625,,15,52.48235017,-100.7052587,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09625&lang=eng
3166,266,WUSKWI SIPIHK FIRST NATION NO. 1,9357,NORTHEAST SHORE OF SWAN LAKE,1524.2,52.56646599,-100.8049598,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09357&lang=eng
3167,266,WUSKWI SIPIHK NO. 7,9733,,5850,52.32587461,-100.6605676,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09733&lang=eng
452,268,CHRISTIAN ISLAND 30,6199,SE/SE OF/DE GEORGIAN BAY,5428.1,44.834,-80.202,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/357.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=3543069&Geo2=PR&Code2=35&Data=Count&SearchText=Ontario&SearchType=Begins&SearchPR=35&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06199&lang=eng
453,268,CHRISTIAN ISLAND 30A,6200,16 KM W/O OF/DE MIDLAND,7.5,44.81005978,-80.11834511,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=3543070&Geo2=PR&Code2=35&Data=Count&SearchText=Ontario&SearchType=Begins&SearchPR=35&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06200&lang=eng
1488,268,MNJIKANING FIRST NATION 32,6195,5 KM NE/NE OF/DE ORILLIA ON EAST SHORE OF LAKE COUCHICHING,908.4,44.661,-79.349,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/353.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=3543050&Geo2=PR&Code2=35&Data=Count&SearchText=Ontario&SearchType=Begins&SearchPR=35&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06195&lang=eng
509,269,COMMUNAUTƒ DE WEMOTACI,6103,100 KM NM/NO OF/DE LA TUQUE,3226,47.916,-73.794,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/277.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=2490802&Geo2=PR&Code2=24&Data=Count&SearchText=Quebec&SearchType=Begins&SearchPR=24&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06103&lang=eng
523,269,COUCOUCACHE 24A,6102,30 MI N.W. OF LA TUQUE ON W END OF LAC BLANC IN RIVIERE      ST MAURICE,5.7,47.75223787,-73.23113784,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=2490801&Geo2=PR&Code2=24&Data=Count&SearchText=Quebec&SearchType=Begins&SearchPR=24&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06102&lang=eng
1826,269,OBEDJIWAN 28,6105,193 KM O/W OF/DE ROBERVAL,935,48.667,-74.949,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/279.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=2490804&Geo2=PR&Code2=24&Data=Count&SearchText=Quebec&SearchType=Begins&SearchPR=24&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06105&lang=eng
2570,271,SHUBENACADIE 13,6053,32 KM N OF HALIFAX,412,44.93499119,-63.60652588,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=1209029&Geo2=PR&Code2=12&Data=Count&SearchText=Nova%20Scotia&SearchType=Begins&SearchPR=12&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06053&lang=eng
47,272,ALEXANDER 134,6650,40 KM NW/NO OF/DE EDMONTON,7280.5,53.809,-113.954,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/803.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4811805&Geo2=PR&Code2=48&Data=Count&SearchText=Alberta&SearchType=Begins&SearchPR=48&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06650&lang=eng
255,272,BLUE QUILLS FIRST NATION,9138,16 KM NORTHWEST OF MAYERTHORPE,96.2,53.9962609,-111.3702069,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09138&lang=eng
498,272,COLD LAKE 149,6712,26 KM E/E OF/DE BONNEYVILLE,14528.1,54.296,-110.291,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/867.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4812810&Geo2=PR&Code2=48&Data=Count&SearchText=Alberta&SearchType=Begins&SearchPR=48&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06712&lang=eng
499,272,COLD LAKE 149A,6713,ON SOUTH SHORE OF COLD LAKE TWP 63 RGE 1 & 2 W4M,71.6,54.45897939,-110.1550016,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4812813&Geo2=PR&Code2=48&Data=Count&SearchText=Alberta&SearchType=Begins&SearchPR=48&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06713&lang=eng
500,272,COLD LAKE 149B,6714,"SOUTH OF BEAVER RIVER, SHORT DISTANCE N.W. OF COLD LAKE TWP 61 & 62, RGES 2 & 3,  W4M",4134,54.51126188,-110.2612587,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4812815&Geo2=PR&Code2=48&Data=Count&SearchText=Alberta&SearchType=Begins&SearchPR=48&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06714&lang=eng
501,272,COLD LAKE 149C,9632,,2023.5,54.7218763,-110.0356645,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=09632&lang=eng
1065,272,KEHEWIN 123,6717,20 KM S/S OF/DE BONNEYVILLE,8225,54.099,-110.837,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/872.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4812811&Geo2=PR&Code2=48&Data=Count&SearchText=Alberta&SearchType=Begins&SearchPR=48&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06717&lang=eng
1388,272,MAKAOO 120,6482,42 KM OF/DE LLOYDMINSTER,5626.6,53.67654667,-110.0207455,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4810805&Geo2=PR&Code2=48&Data=Count&SearchText=Alberta&SearchType=Begins&SearchPR=48&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06482&lang=eng
2264,272,PUSKIAKIWENIN 122,6716,65 KM E/E OF/DE ST PAUL,10339.1,53.9600415,-110.4528658,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4812804&Geo2=PR&Code2=48&Data=Count&SearchText=Alberta&SearchType=Begins&SearchPR=48&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06716&lang=eng
2363,272,SADDLE LAKE 125,6702,24 KM W/O OF/DE ST PAUL,25780.6,53.979,-111.679,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/857.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4812806&Geo2=PR&Code2=48&Data=Count&SearchText=Alberta&SearchType=Begins&SearchPR=48&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06702&lang=eng
3004,272,UNIPOUHEOS 121,6715,32 KM SE/SE OF/DE BONNEYVILLE,8506.3,53.844,-110.352,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/870.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4812802&Geo2=PR&Code2=48&Data=Count&SearchText=Alberta&SearchType=Begins&SearchPR=48&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06715&lang=eng
3104,272,WHITE FISH LAKE 128,6703,68 KM W/O OF/DE BONNEYVILLE,4542.7,54.31338236,-111.8039122,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=4812808&Geo2=PR&Code2=48&Data=Count&SearchText=Alberta&SearchType=Begins&SearchPR=48&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=06703&lang=eng
2,273,105 MILE POST 2,7160,"KAMLOOPS DIST, ALL SECTIONS W.6M, ALONG THE RIGHT BANK OF    THE THOMPSON RIVER, WEST OF ASHCROFT",1365.6,50.73213282,-121.3143581,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5933845&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=07160&lang=eng
3,273,4 1/2 MILE 2,8098,"YALE DISTRICT, IN SECS. 35&36, TP.6, T.26, W.6M ON RIGHT     BANK OF THE FRASER RIVER, 3 MLS N.E. OF YALE",4.3,49.60421557,-121.4144148,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08098&lang=eng
30,273,AITCHELITCH 9,8006,"NEW WESTMINISTER DISTRICT, 2 1/4 MILES SOUTHWEST OF          CHILLIWACK",21.4,49.149,-121.992,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/2148.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5909835&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08006&lang=eng
42,273,ALBERT FLAT 5,8100,"YALE DISTRICT, ON RIGHT BANK OF THE FRASER RIVER, 3 MILES    SOUTH OF YALE",52.3,49.52165537,-121.4208009,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5909876&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08100&lang=eng
125,273,ANDERSON LAKE 5,8367,"LILLOOET DISTRICT, LOT 23021",594.6,50.54730167,-122.5186245,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08367&lang=eng
142,273,ASHCROFT 4,7161,"KAMLOOPS DIST. IN SECS. 19&30, TP.20, R24, W6M PT. OF LOT    446 AND LT 17, G.1. S. AND ADJ. 105 MILE POST I.R. NO. 2",123.3,50.725,-121.276,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/1309.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5933844&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=07161&lang=eng
155,273,AUSTIN'S FLAT 3,7283,"YALE DIST. IN SEC. 34, TP. 9, R26, W6M ON LEFT BANK OF       THE FRASER RIVER, 1 1/4 MLS. BELOW CHINA BAR C.P. STN.",0.7,49.77851873,-121.4471578,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=07283&lang=eng
158,273,AYWAWWIS 15,8095,"YALE DIST. IN SEC15,22, &                                    BANK OF THE FRASER RIVER, N. OF MOUTH OF THE COQUIHALLA RIV.",89.5,49.39614044,-121.4203177,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5909801&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=08095&lang=eng
179,273,BASQUE 18,7222,"KAMLOOPS DISTRICT, TWP 19, RANGE 25, W6M",428.4,50.62961206,-121.3255774,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5933828&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=07222&lang=eng
259,273,BONAPARTE 3,7165,"KAMLOOPS DIST IN SEC. 34&35 TP21 R25, SEC. 2&3 TP22 R25      W6M BOTH BANKS OF THE BONAPART RIVER BTW LTS 1071 AND 90 CG",704,50.836,-121.376,http://www.aboriginalcanada.gc.ca//abdt/apps/connectivitysurvey.nsf/vAllCProfile_en/1313.html,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5933812&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=07165&lang=eng
260,273,BOOTAHNIE 15,7334,"KAMLOOPS DIST. SECT. 28,29,30,31 & 33 TWP 16 RGE 26          SEC 4 TO 9 TWP 17 RGE 26 W6M NORTH OF BOTANIE LAKE",1554,50.40241335,-121.5432588,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=07334&lang=eng
261,273,BOOTHROYD 13,7279,"YALE DIST. SEC. 9, TP12, R26, W6M ON FISHBLUE LAKE EAST      OF THE FRASER RIVER",64.8,49.98860185,-121.4901962,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=07279&lang=eng
262,273,BOOTHROYD 5A,7266,"YALE DIST. SECTIONS 9&10, TP. 12, R26, W6M NORTH OF          SKO-OOK I.R. NO. 5",82.3,49.98189746,-121.4841635,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5909802&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=07266&lang=eng
263,273,BOOTHROYD 5B,7267,"YALE DIST. SEC. 33, TP. 11,R26, SEC. 4&5 TP12, 426, W6M ON   LEFT BANK ON THE FRASER RVR ADJOINS SHO-OOK I.R. 5 ON SOUTH",142.7,49.97106001,-121.4970628,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=07267&lang=eng
264,273,BOOTHROYD 5C,7268,"YALE DIST. SEC. 34, TP11, R26, SEC. 3 TP12, R26, W6M 1/2     MILE NORTH OF BOOTHROYD STATION",34,49.96428837,-121.4784562,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=07268&lang=eng
265,273,BOOTHROYD 6A,7270,"YALE DISTRICT, SEC. 16 & 17, TP. 12, R26, W6M EAST OF AND    ADJOINING INKAKTSAPH I.R. NO. 6",97.1,50.00384939,-121.4982549,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=07270&lang=eng
266,273,BOOTHROYD 6B,7271,"YALE DISTRICT PART OF SECTION 20, TP. 12, R 26, W6M 1/4      MILE EAST OF THE FRASER RIVER",9.1,50.01766745,-121.5155232,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=07271&lang=eng
267,273,BOOTHROYD 8A,7274,"YALE DIST. SEC. 31, TP 12, R26, AND SEC. 6, TP 13, R26 W6M   SOUTH OF STAIYAHANNY I.R. NO. 8",30.9,50.04691135,-121.538937,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5909803&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=07274&lang=eng
268,273,BOSTON BAR 10,7290,"YALE DIST. IN S.E. 1/4 SEC. 25, TP.10, R.26, W.6M NORTH OF   ANDERSEN RIVER, 2 MLS EAST OF THE FRASER RIVER",64.8,49.85164842,-121.3974752,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=07290&lang=eng
269,273,BOSTON BAR 11,7291,"YALE DIST. IN SEC. 10, TP.10, R.26, W.6M ON LEFT BANK OF     THE FRASER RIVER, OPPOSITE MOUTH OF SCUZZY CREEK",22.5,49.80815984,-121.4526185,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=07291&lang=eng
270,273,BOSTON BAR 1A,7281,"YALE DIST. IN SEC. 14, TP 10, R26, W.6M ON LEFT BANK OF THE  FRASER RIVER 3 MILES SOUTH OF BOSTON BAR C.N. STATION",29.4,49.82894338,-121.4284864,,http://www12.statcan.ca/census-recensement/2006/dp-pd/prof/92-591/details/Page.cfm?Lang=E&Geo1=CSD&Code1=5909836&Geo2=PR&Code2=59&Data=Count&SearchText=British%20Columbia&SearchType=Begins&SearchPR=59&B1=All&Custom=,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=07281&lang=eng
271,273,BOSTON BAR 8,7288,"YALE DIST. IN SECS. 23&26, TP.10, R.26, W.6M, ON LEFT BANK   OF THE FRASER RIVER AT BOSTON BAR C.N. STATION",122.1,49.85043446,-121.4248276,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=07288&lang=eng
272,273,BOSTON BAR 9,7289,"YALE DIST. IN N.W. 1/4 SEC. 35, TP.10, R.26, W.6M, HALF      MLE E. OF FRASER RIVER 1/2 MLE N. OF BOSTON BAR C.N. STN.",64.8,49.87354685,-121.4308599,,,http://pse5-esd5.ainc-inac.gc.ca/fnp/Main/Search/RVDetail.aspx?RESERVE_NUMBER=07289&lang=eng
